ContainerReferenceClass,ContainerReferenceId,GenericType,PartName,PartNumber,OrgClass,OrgClassId,IsServiceable,CreateTS,ModifiedTS,ClassName,RecordId
wt.pdmlink.PDMLinkProduct,190443,standard,rbrake_mt.prt,0000000106,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195868
wt.pdmlink.PDMLinkProduct,190443,standard,fw_hub.asm,0000000052,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195869
wt.pdmlink.PDMLinkProduct,190443,standard,stem.prt,0000000044,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195870
wt.pdmlink.PDMLinkProduct,190443,standard,rd_rear_4bar_link.prt,0000000077,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195871
wt.pdmlink.PDMLinkProduct,190443,standard,sprocket.asm,0000000113,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195872
wt.pdmlink.PDMLinkProduct,190443,standard,clamp_side_brake.asm,0000000010,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195873
wt.pdmlink.PDMLinkProduct,190443,standard,rw_sprkt.prt,0000000083,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195874
wt.pdmlink.PDMLinkProduct,190443,standard,front_fork_asm.asm,0000000098,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195875
wt.pdmlink.PDMLinkProduct,190443,standard,rd_cable_plate_bolt.prt,0000000063,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195876
wt.pdmlink.PDMLinkProduct,190443,standard,fw_bearing.prt,0000000032,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195877
wt.pdmlink.PDMLinkProduct,190443,standard,rd_front_4bar_link.prt,0000000116,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195878
wt.pdmlink.PDMLinkProduct,190443,standard,seat_right_rail.prt,0000000053,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195879
wt.pdmlink.PDMLinkProduct,190443,standard,seat_handle.prt,0000000123,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195880
wt.pdmlink.PDMLinkProduct,190443,standard,hook_side_brake.asm,0000000085,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195881
wt.pdmlink.PDMLinkProduct,190443,standard,chain_seg1.prt,0000000115,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195882
wt.pdmlink.PDMLinkProduct,190443,standard,pedal.prt,0000000029,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195883
wt.pdmlink.PDMLinkProduct,190443,standard,shifter_housing.prt,0000000035,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195884
wt.pdmlink.PDMLinkProduct,190443,standard,crank_arm.prt,0000000088,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195885
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_lever_body.prt,0000000068,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195886
wt.pdmlink.PDMLinkProduct,190443,standard,brake_caliper_asm.asm,0000000099,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195887
wt.pdmlink.PDMLinkProduct,190443,standard,spoke.prt,0000000047,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195888
wt.pdmlink.PDMLinkProduct,190443,standard,rod.prt,0000000093,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195889
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_hinge_pin.prt,0000000019,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195890
wt.pdmlink.PDMLinkProduct,190443,standard,frame.prt,0000000114,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195891
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_5.prt,0000000060,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195892
wt.pdmlink.PDMLinkProduct,190443,standard,clamp_side_brake_lever.asm,0000000004,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195893
wt.pdmlink.PDMLinkProduct,190443,standard,seat_lever.prt,0000000100,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195894
wt.pdmlink.PDMLinkProduct,190443,standard,clamp2.prt,0000000065,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195895
wt.pdmlink.PDMLinkProduct,190443,standard,sprkt_base.prt,0000000034,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195896
wt.pdmlink.PDMLinkProduct,190443,standard,right_shifter_housing.prt,0000000046,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195897
wt.pdmlink.PDMLinkProduct,190443,standard,clamp_bolt.prt,0000000041,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195898
wt.pdmlink.PDMLinkProduct,190443,standard,rd_cable_clamp_plate.prt,0000000038,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195899
wt.pdmlink.PDMLinkProduct,190443,standard,spoke_in_l.prt,0000000026,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195900
wt.pdmlink.PDMLinkProduct,190443,standard,chain_shifter.prt,0000000084,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195901
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_3.prt,0000000039,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195902
wt.pdmlink.PDMLinkProduct,190443,standard,chain_asm.asm,0000000005,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195903
wt.pdmlink.PDMLinkProduct,190443,standard,ped_bolt.prt,0000000064,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195904
wt.pdmlink.PDMLinkProduct,190443,standard,rbrake_handle.prt,0000000089,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195905
wt.pdmlink.PDMLinkProduct,190443,standard,base_connector.prt,0000000043,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195906
wt.pdmlink.PDMLinkProduct,190443,standard,rw_knob.prt,0000000055,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195907
wt.pdmlink.PDMLinkProduct,190443,standard,right_gear.asm,0000000002,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195908
wt.pdmlink.PDMLinkProduct,190443,standard,rw_shaft.prt,0000000020,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195909
wt.pdmlink.PDMLinkProduct,190443,standard,tire_offroad.prt,0000000073,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195910
wt.pdmlink.PDMLinkProduct,190443,standard,lbrake_handle.prt,0000000003,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195911
wt.pdmlink.PDMLinkProduct,190443,standard,hsb_pad_body.prt,0000000075,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195912
wt.pdmlink.PDMLinkProduct,190443,standard,fw_hub.prt,0000000033,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195913
wt.pdmlink.PDMLinkProduct,190443,standard,rw_tire.prt,0000000119,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195914
wt.pdmlink.PDMLinkProduct,190443,standard,left_brake.asm,0000000090,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195915
wt.pdmlink.PDMLinkProduct,190443,standard,rw_hub.prt,0000000022,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195916
wt.pdmlink.PDMLinkProduct,190443,standard,rw_shaft_cap.prt,0000000056,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195917
wt.pdmlink.PDMLinkProduct,190443,standard,rear_derailleur_asm.asm,0000000021,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195918
wt.pdmlink.PDMLinkProduct,190443,standard,fw_asm.asm,0000000071,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195919
wt.pdmlink.PDMLinkProduct,190443,standard,rear_wheel_asm.asm,0000000017,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195920
wt.pdmlink.PDMLinkProduct,190443,standard,rw_knob_handle.prt,0000000015,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195921
wt.pdmlink.PDMLinkProduct,190443,standard,lever_cap.prt,0000000061,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195922
wt.pdmlink.PDMLinkProduct,190443,standard,brake_mt_cap.prt,0000000018,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195923
wt.pdmlink.PDMLinkProduct,190443,standard,handle_bars_asm.asm,0000000104,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195924
wt.pdmlink.PDMLinkProduct,190443,standard,spkt_2.prt,0000000082,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195925
wt.pdmlink.PDMLinkProduct,190443,standard,cap.prt,0000000110,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195926
wt.pdmlink.PDMLinkProduct,190443,standard,rd_pin.prt,0000000045,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195927
wt.pdmlink.PDMLinkProduct,190443,standard,frame_asm.asm,0000000006,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195928
wt.pdmlink.PDMLinkProduct,190443,standard,csb_rear_bushing.prt,0000000067,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195929
wt.pdmlink.PDMLinkProduct,190443,standard,rw_hub.asm,0000000028,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195930
wt.pdmlink.PDMLinkProduct,190443,standard,clamp_side_brake_pad.asm,0000000103,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195931
wt.pdmlink.PDMLinkProduct,190443,standard,right_shifter_grip.prt,0000000024,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195932
wt.pdmlink.PDMLinkProduct,190443,standard,chain_seg2.prt,0000000092,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195933
wt.pdmlink.PDMLinkProduct,190443,standard,fw_mt_lev.prt,0000000121,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195934
wt.pdmlink.PDMLinkProduct,190443,standard,sprocket_triwheel.prt,0000000051,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195935
wt.pdmlink.PDMLinkProduct,190443,standard,ffork.prt,0000000076,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195936
wt.pdmlink.PDMLinkProduct,190443,standard,shifter_grip.prt,0000000074,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195937
wt.pdmlink.PDMLinkProduct,190443,standard,tire_street.prt,0000000025,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195938
wt.pdmlink.PDMLinkProduct,190443,standard,bike_new.asm,0000000030,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195939
wt.pdmlink.PDMLinkProduct,190443,standard,csb_lever_body.prt,0000000016,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195940
wt.pdmlink.PDMLinkProduct,190443,standard,cable_connector.prt,0000000118,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195941
wt.pdmlink.PDMLinkProduct,190443,standard,rd_top_mount.prt,0000000040,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195942
wt.pdmlink.PDMLinkProduct,190443,standard,csb_cable_clamp.prt,0000000109,wt.org.WTOrganization,189935,1,2018-05-23 08:44:18.0000000,2018-05-23 08:44:24.0000000,wt.part.WTPartMaster,195943
