ContextReferenceClass,ContextReferenceId,LinkClass,LinkClassId,Name,Amount,Unit,CreateTS,ModifiedTS,ClassName,RecordId,Trans1,Trans2,Trans3,OccGlobalId,OccIdentifier
wt.part.WTPart,97697,wt.part.WTPartUsageLink,127794,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128080,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1079,113
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127966,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128081,0.245,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1118,534
wt.part.WTPart,97726,wt.part.WTPartUsageLink,128045,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128082,0,0,1.2500000000000001E-2,680906748-1364429139245-598340657-243-13-253-132:1348,698
wt.part.WTPart,97607,wt.part.WTPartUsageLink,127867,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128083,9.9999999999999996E-24,9.9149999999999988E-2,1.2286772518436226E-18,680906748-1364429139245-598340657-243-13-253-132:1156,301
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128084,0,0,0,680906748-1364429139245-598340657-243-13-253-132:942,509
wt.part.WTPart,97632,wt.part.WTPartUsageLink,127882,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128085,0,0,0,680906748-1364429139245-598340657-243-13-253-132:992,327
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127899,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128086,0,0,0,680906748-1364429139245-598340657-243-13-253-132:960,384
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128087,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1359,648
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128088,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1095,229
wt.part.WTPart,97851,wt.part.WTPartUsageLink,127864,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128089,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1124,298
wt.part.WTPart,97776,wt.part.WTPartUsageLink,127884,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128090,-1.6500000000000001E-2,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1394,330
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128091,0,0,0,680906748-1364429139245-598340657-243-13-253-132:838,234
wt.part.WTPart,97660,wt.part.WTPartUsageLink,127860,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128092,0,0,0,680906748-1364429139245-598340657-243-13-253-132:778,285
wt.part.WTPart,97658,wt.part.WTPartUsageLink,127982,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128093,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1216,581
wt.part.WTPart,97697,wt.part.WTPartUsageLink,127815,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128094,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1197,146
wt.part.WTPart,97760,wt.part.WTPartUsageLink,127970,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128095,-4.4621099430873414E-3,2.0714054972645359E-2,6.7217027109700784E-3,680906748-1364429139245-598340657-243-13-253-132:842,539
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128096,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1008,159
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127826,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128097,-0.04250678740040266,0.124,-0.21199999999999999,680906748-1364429139245-598340657-243-13-253-132:1224,178
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127899,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128098,0,0,0,680906748-1364429139245-598340657-243-13-253-132:957,382
wt.part.WTPart,97662,wt.part.WTPartUsageLink,127937,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128099,0,0,0,680906748-1364429139245-598340657-243-13-253-132:858,450
wt.part.WTPart,97739,wt.part.WTPartUsageLink,127939,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128100,8.3000000000000004E-2,0,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1317,465
wt.part.WTPart,97858,wt.part.WTPartUsageLink,127950,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128101,-3.0000000000000001E-3,-3.827021247335479E-19,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1403,481
wt.part.WTPart,97752,wt.part.WTPartUsageLink,127773,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128102,9.8535688579933905E-24,-8.9999999999999997E-2,0.16697499999999998,680906748-1364429139245-598340657-243-13-253-132:820,81
wt.part.WTPart,97826,wt.part.WTPartUsageLink,127804,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128103,0,-3.6999999999999998E-2,-0.04199,680906748-1364429139245-598340657-243-13-253-132:1122,131
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127916,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128104,-3.5000000000000003E-2,6.1232339957367664E-24,0,680906748-1364429139245-598340657-243-13-253-132:1093,416
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127960,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128105,-0.04250678740040266,0.12,8.5000000000000006E-2,680906748-1364429139245-598340657-243-13-253-132:997,494
wt.part.WTPart,97658,wt.part.WTPartUsageLink,127982,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128106,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1040,580
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128107,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1111,516
wt.part.WTPart,97793,wt.part.WTPartUsageLink,127825,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128108,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1162,174
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127934,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128109,-0.50750000000000006,0.0155,4.9099999999999998E-2,680906748-1364429139245-598340657-243-13-253-132:986,445
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127821,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128110,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1399,170
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127873,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128111,0,0,0,680906748-1364429139245-598340657-243-13-253-132:830,307
wt.part.WTPart,97705,wt.part.WTPartUsageLink,128005,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128112,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1139,620
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127905,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128113,0.16600000000000001,2.6022973970614296E-18,4.2500000000000003E-2,680906748-1364429139245-598340657-243-13-253-132:905,399
wt.part.WTPart,97729,wt.part.WTPartUsageLink,128021,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128114,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1158,639
wt.part.WTPart,97717,wt.part.WTPartUsageLink,128006,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128115,9.9999999999999996E-24,9.9999999999999996E-24,0.14250000000000002,680906748-1364429139245-598340657-243-13-253-132:1241,621
wt.part.WTPart,97760,wt.part.WTPartUsageLink,128002,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128116,-0.17196210994308728,0.23000000000000001,0,680906748-1364429139245-598340657-243-13-253-132:1326,617
wt.part.WTPart,97695,wt.part.WTPartUsageLink,127817,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128117,-0.27300000000000002,0.17550000000000002,-1.5105587170003787E-3,680906748-1364429139245-598340657-243-13-253-132:892,148
wt.part.WTPart,97755,wt.part.WTPartUsageLink,128036,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128118,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1003,681
wt.part.WTPart,97726,wt.part.WTPartUsageLink,127861,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128119,0,0,8.5000000000000006E-3,680906748-1364429139245-598340657-243-13-253-132:780,295
wt.part.WTPart,97828,wt.part.WTPartUsageLink,128024,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128120,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1343,658
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127887,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128121,-0.04250678740040266,0.124,0.106,680906748-1364429139245-598340657-243-13-253-132:943,341
wt.part.WTPart,97717,wt.part.WTPartUsageLink,128014,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128122,9.9999999999999996E-24,9.9999999999999996E-24,2.1000000000000001E-2,680906748-1364429139245-598340657-243-13-253-132:1375,630
wt.part.WTPart,97741,wt.part.WTPartUsageLink,127771,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128123,0.15575,0,0,680906748-1364429139245-598340657-243-13-253-132:1379,79
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128124,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1001,158
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127835,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128125,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1125,192
wt.part.WTPart,97858,wt.part.WTPartUsageLink,127852,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128126,-0.063,-3.827021247335479E-19,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:1099,259
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127799,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128127,0,0,0,680906748-1364429139245-598340657-243-13-253-132:802,126
wt.part.WTPart,97632,wt.part.WTPartUsageLink,127809,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128128,-4.9500000000000002E-2,0,0,680906748-1364429139245-598340657-243-13-253-132:1049,139
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127847,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128129,0,0,0,680906748-1364429139245-598340657-243-13-253-132:958,241
wt.part.WTPart,97851,wt.part.WTPartUsageLink,127779,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128130,-0.12935800858899105,0.31963300858899107,0.14515400000000001,680906748-1364429139245-598340657-243-13-253-132:1247,88
wt.part.WTPart,97826,wt.part.WTPartUsageLink,127890,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128131,9.9999999999999996E-24,-6.0999332417281009E-24,5.5895589888206178E-24,680906748-1364429139245-598340657-243-13-253-132:964,344
wt.part.WTPart,97807,wt.part.WTPartUsageLink,127944,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128132,0,0,0,680906748-1364429139245-598340657-243-13-253-132:995,470
wt.part.WTPart,97717,wt.part.WTPartUsageLink,127836,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128133,9.9999999999999996E-24,9.9999999999999996E-24,4.9000000000000002E-2,680906748-1364429139245-598340657-243-13-253-132:1363,193
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127788,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128134,9.9999999999999996E-24,0,0,680906748-1364429139245-598340657-243-13-253-132:1128,104
wt.part.WTPart,97830,wt.part.WTPartUsageLink,127969,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128135,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1041,538
wt.part.WTPart,97765,wt.part.WTPartUsageLink,127972,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128136,0,0,0,680906748-1364429139245-598340657-243-13-253-132:895,562
wt.part.WTPart,97623,wt.part.WTPartUsageLink,127880,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128137,9.9999999999999996E-24,9.9999999999999996E-24,9.9999999999999996E-24,680906748-1364429139245-598340657-243-13-253-132:1180,314
wt.part.WTPart,97814,wt.part.WTPartUsageLink,127980,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128138,-0.53000000000000003,0,0,680906748-1364429139245-598340657-243-13-253-132:1368,575
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128139,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1071,163
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127819,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128140,4.3694360341181696E-2,0.124,-7.9123291080930774E-2,680906748-1364429139245-598340657-243-13-253-132:1121,151
wt.part.WTPart,97793,wt.part.WTPartUsageLink,127895,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128141,0,0,0,680906748-1364429139245-598340657-243-13-253-132:974,355
wt.part.WTPart,97662,wt.part.WTPartUsageLink,127937,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128142,0,0,0,680906748-1364429139245-598340657-243-13-253-132:855,458
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127856,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128143,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1055,267
wt.part.WTPart,97697,wt.part.WTPartUsageLink,127794,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128144,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1037,115
wt.part.WTPart,97793,wt.part.WTPartUsageLink,127895,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128145,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1014,350
wt.part.WTPart,97705,wt.part.WTPartUsageLink,127961,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128146,0,0,0,680906748-1364429139245-598340657-243-13-253-132:975,496
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128147,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1065,220
wt.part.WTPart,97736,wt.part.WTPartUsageLink,128018,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128148,0,0,0,680906748-1364429139245-598340657-243-13-253-132:828,634
wt.part.WTPart,97865,wt.part.WTPartUsageLink,127826,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128149,-0.04250678740040266,0.124,-0.318,680906748-1364429139245-598340657-243-13-253-132:1175,176
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127847,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128150,0,0,0,680906748-1364429139245-598340657-243-13-253-132:984,247
wt.part.WTPart,97729,wt.part.WTPartUsageLink,128021,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128151,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1331,637
wt.part.WTPart,97701,wt.part.WTPartUsageLink,127846,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128152,0,0,0,680906748-1364429139245-598340657-243-13-253-132:955,231
wt.part.WTPart,97708,wt.part.WTPartUsageLink,127847,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128153,0,0,0,680906748-1364429139245-598340657-243-13-253-132:795,244
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128154,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1164,203
wt.part.WTPart,97813,wt.part.WTPartUsageLink,127820,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128155,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1250,154
wt.part.WTPart,97741,wt.part.WTPartUsageLink,127930,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128156,4.9250000000000002E-2,0,0,680906748-1364429139245-598340657-243-13-253-132:1105,434
wt.part.WTPart,97632,wt.part.WTPartUsageLink,127968,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128157,-4.1000000000000002E-2,0,0,680906748-1364429139245-598340657-243-13-253-132:770,537
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128158,0,0,0,680906748-1364429139245-598340657-243-13-253-132:854,206
wt.part.WTPart,97606,wt.part.WTPartUsageLink,127964,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128159,0,0,0,680906748-1364429139245-598340657-243-13-253-132:989,531
wt.part.WTPart,97837,wt.part.WTPartUsageLink,127976,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128160,-0.22850000000000001,6.1232339957367664E-24,0,680906748-1364429139245-598340657-243-13-253-132:1354,569
wt.part.WTPart,97776,wt.part.WTPartUsageLink,127951,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128161,-0.027,0,0,680906748-1364429139245-598340657-243-13-253-132:1380,482
wt.part.WTPart,97739,wt.part.WTPartUsageLink,128053,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128162,0.158,-6.1232339957367664E-24,6.1232339957367664E-24,680906748-1364429139245-598340657-243-13-253-132:887,706
wt.part.WTPart,97807,wt.part.WTPartUsageLink,127881,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128163,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1117,323
wt.part.WTPart,97726,wt.part.WTPartUsageLink,128041,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128164,0,0,-3.6000000000000004E-2,680906748-1364429139245-598340657-243-13-253-132:1378,694
wt.part.WTPart,97660,wt.part.WTPartUsageLink,127860,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128165,0,0,0,680906748-1364429139245-598340657-243-13-253-132:797,284
wt.part.WTPart,97640,wt.part.WTPartUsageLink,127905,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128166,5.9999999999999998E-2,4.2500000000000003E-2,0,680906748-1364429139245-598340657-243-13-253-132:1230,394
wt.part.WTPart,97747,wt.part.WTPartUsageLink,127887,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128167,4.2919360341181691E-2,0.124,0.106,680906748-1364429139245-598340657-243-13-253-132:815,334
wt.part.WTPart,97726,wt.part.WTPartUsageLink,128041,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128168,0,0,-0.10000000000000001,680906748-1364429139245-598340657-243-13-253-132:1066,693
wt.part.WTPart,97677,wt.part.WTPartUsageLink,127843,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128169,0,0,0,680906748-1364429139245-598340657-243-13-253-132:1323,214
wt.part.WTPart,97772,wt.part.WTPartUsageLink,127764,,1,ea,2018-05-23 07:43:07.0000000,2018-05-23 07:43:26.0000000,wt.part.PartUsesOccurrence,128170,-5.8000000000000003E-2,3.5527198018322694E-18,0,680906748-1364429139245-598340657-243-13-253-132:1303,71
